"frequency";"r dBS11";"i dBS11"
1.22335e+09;-15.6122;0
1.24374e+09;-15.6129;0
1.26448e+09;-15.6136;0
1.28556e+09;-15.6143;0
1.30699e+09;-15.615;0
1.32878e+09;-15.6157;0
1.35093e+09;-15.6164;0
1.37345e+09;-15.6172;0
1.39635e+09;-15.6179;0
1.41963e+09;-15.6187;0
1.44329e+09;-15.6195;0
1.46735e+09;-15.6203;0
1.49181e+09;-15.6211;0
1.51668e+09;-15.6219;0
1.54197e+09;-15.6227;0
1.56767e+09;-15.6235;0
1.59381e+09;-15.6244;0
1.62038e+09;-15.6252;0
1.64739e+09;-15.6261;0
1.67486e+09;-15.627;0
1.70278e+09;-15.6279;0
1.73116e+09;-15.6288;0
1.76002e+09;-15.6297;0
1.78936e+09;-15.6307;0
1.81919e+09;-15.6316;0
1.84952e+09;-15.6326;0
1.88036e+09;-15.6336;0
1.9117e+09;-15.6346;0
1.94357e+09;-15.6356;0
1.97597e+09;-15.6366;0
2.00891e+09;-15.6377;0
2.0424e+09;-15.6387;0
2.07645e+09;-15.6398;0
2.11107e+09;-15.6409;0
2.14626e+09;-15.642;0
2.18204e+09;-15.6431;0
2.21842e+09;-15.6442;0
2.2554e+09;-15.6454;0
2.293e+09;-15.6466;0
2.33123e+09;-15.6478;0
2.37009e+09;-15.649;0
2.4096e+09;-15.6502;0
2.44977e+09;-15.6515;0
2.49061e+09;-15.6528;0
2.53213e+09;-15.654;0
2.57434e+09;-15.6554;0
2.61726e+09;-15.6567;0
2.66089e+09;-15.6581;0
2.70525e+09;-15.6594;0
2.75035e+09;-15.6609;0
2.7962e+09;-15.6623;0
2.84282e+09;-15.6637;0
2.89021e+09;-15.6652;0
2.93839e+09;-15.6667;0
2.98737e+09;-15.6683;0
3.03718e+09;-15.6698;0
3.08781e+09;-15.6714;0
3.13928e+09;-15.6731;0
3.19162e+09;-15.6747;0
3.24483e+09;-15.6764;0
3.29892e+09;-15.6781;0
3.35392e+09;-15.6799;0
3.40983e+09;-15.6817;0
3.46667e+09;-15.6835;0
3.52446e+09;-15.6854;0
3.58322e+09;-15.6873;0
3.64296e+09;-15.6892;0
3.70369e+09;-15.6912;0
3.76543e+09;-15.6932;0
3.8282e+09;-15.6953;0
3.89202e+09;-15.6974;0
3.95691e+09;-15.6996;0
4.02287e+09;-15.7018;0
4.08993e+09;-15.7041;0
4.15812e+09;-15.7064;0
4.22744e+09;-15.7088;0
4.29791e+09;-15.7112;0
4.36956e+09;-15.7137;0
4.4424e+09;-15.7162;0
4.51646e+09;-15.7189;0
4.59176e+09;-15.7215;0
4.6683e+09;-15.7243;0
4.74613e+09;-15.7271;0
4.82525e+09;-15.73;0
4.90569e+09;-15.733;0
4.98747e+09;-15.736;0
5.07062e+09;-15.7392;0
5.15515e+09;-15.7424;0
5.24109e+09;-15.7457;0
5.32846e+09;-15.7491;0
5.41729e+09;-15.7526;0
5.5076e+09;-15.7562;0
5.59942e+09;-15.7599;0
5.69277e+09;-15.7637;0
5.78767e+09;-15.7676;0
5.88415e+09;-15.7717;0
5.98225e+09;-15.7758;0
6.08198e+09;-15.7801;0
6.18337e+09;-15.7845;0
6.28645e+09;-15.789;0
6.39125e+09;-15.7936;0
6.4978e+09;-15.7984;0
6.60612e+09;-15.8033;0
6.71625e+09;-15.8084;0
6.82822e+09;-15.8136;0
6.94205e+09;-15.819;0
7.05778e+09;-15.8245;0
7.17544e+09;-15.8301;0
7.29506e+09;-15.836;0
7.41667e+09;-15.8419;0
7.54031e+09;-15.8481;0
7.66601e+09;-15.8544;0
7.79381e+09;-15.8609;0
7.92374e+09;-15.8675;0
8.05584e+09;-15.8743;0
8.19014e+09;-15.8812;0
8.32667e+09;-15.8883;0
8.46548e+09;-15.8956;0
