"frequency";"r dBS21";"i dBS21"
3.86071e+10;-3.52418;0
3.92043e+10;-3.59182;0
3.98107e+10;-3.68471;0
4.04265e+10;-3.80504;0
4.10519e+10;-3.96005;0
4.16869e+10;-4.16334;0
4.23318e+10;-4.43439;0
4.29866e+10;-4.79984;0
4.36516e+10;-5.30187;0
4.43268e+10;-6.01805;0
4.50125e+10;-7.09691;0
4.57088e+10;-8.82716;0
4.64159e+10;-11.8263;0
4.71339e+10;-17.6972;0
4.7863e+10;-21.4837;0
4.86034e+10;-13.672;0
4.93552e+10;-9.7419;0
5.01187e+10;-7.6403;0
5.0894e+10;-6.43128;0
5.16813e+10;-5.7215;0
5.24807e+10;-5.31256;0
5.32926e+10;-5.08156;0
5.4117e+10;-4.95332;0
5.49541e+10;-4.89611;0
5.58042e+10;-4.90186;0
5.66674e+10;-4.96027;0
5.7544e+10;-5.06154;0
5.84341e+10;-5.21694;0
5.93381e+10;-5.45729;0
6.0256e+10;-5.80503;0
6.11881e+10;-6.29051;0
6.21346e+10;-7.07619;0
6.30957e+10;-8.60858;0
6.40718e+10;-11.851;0
6.50629e+10;-19.2066;0
6.60693e+10;-15.6382;0
6.70914e+10;-10.1798;0
6.81292e+10;-7.96371;0
6.91831e+10;-6.90349;0
7.02533e+10;-6.43961;0
7.134e+10;-6.27932;0
7.24436e+10;-6.22011;0
7.35642e+10;-6.23154;0
7.47022e+10;-6.32786;0
7.58578e+10;-6.48244;0
7.70312e+10;-6.77552;0
7.82228e+10;-7.30696;0
7.94328e+10;-8.14475;0
8.06616e+10;-10.2254;0
8.19093e+10;-16.7241;0
8.31764e+10;-13.9101;0
8.4463e+10;-9.12267;0
8.57696e+10;-7.83209;0
8.70964e+10;-7.37505;0
8.84437e+10;-7.31481;0
8.98118e+10;-7.38986;0
9.12011e+10;-7.59888;0
9.26119e+10;-7.83441;0
9.40445e+10;-8.1326;0
9.54993e+10;-8.89127;0
9.69765e+10;-10.2453;0
9.84767e+10;-15.2943;0
1e+11;-10.0631;0
