"frequency";"r dBS33";"i dBS33"
5.7544e+09;-28.1819;0
5.84341e+09;-27.9629;0
5.93381e+09;-27.7798;0
6.0256e+09;-27.6331;0
6.11881e+09;-27.5236;0
6.21346e+09;-27.4517;0
6.30957e+09;-27.4181;0
6.40718e+09;-27.4231;0
6.50629e+09;-27.4673;0
6.60693e+09;-27.5506;0
6.70914e+09;-27.673;0
6.81292e+09;-27.834;0
6.91831e+09;-28.0326;0
7.02533e+09;-28.2671;0
7.134e+09;-28.5351;0
7.24436e+09;-28.8327;0
7.35642e+09;-29.1548;0
7.47022e+09;-29.4945;0
7.58578e+09;-29.8428;0
7.70312e+09;-30.1883;0
7.82228e+09;-30.517;0
7.94328e+09;-30.8128;0
8.06616e+09;-31.0578;0
8.19093e+09;-31.2334;0
8.31764e+09;-31.3223;0
8.4463e+09;-31.3104;0
8.57696e+09;-31.1889;0
8.70964e+09;-30.956;0
8.84437e+09;-30.6174;0
8.98118e+09;-30.1856;0
9.12011e+09;-29.6781;0
9.26119e+09;-29.1153;0
9.40445e+09;-28.5186;0
9.54993e+09;-27.9085;0
9.69765e+09;-27.3038;0
9.84767e+09;-26.7208;0
1e+10;-26.1734;0
1.01547e+10;-25.6731;0
1.03118e+10;-25.2291;0
1.04713e+10;-24.8491;0
1.06333e+10;-24.539;0
1.07978e+10;-24.3033;0
1.09648e+10;-24.1454;0
1.11344e+10;-24.067;0
1.13066e+10;-24.0687;0
1.14815e+10;-24.149;0
1.16591e+10;-24.3044;0
1.18395e+10;-24.5281;0
1.20226e+10;-24.8097;0
1.22086e+10;-25.1338;0
1.23975e+10;-25.4793;0
1.25893e+10;-25.8188;0
1.2784e+10;-26.1191;0
1.29818e+10;-26.344;0
1.31826e+10;-26.4582;0
1.33865e+10;-26.4345;0
1.35936e+10;-26.2597;0
1.38038e+10;-25.9391;0
1.40174e+10;-25.4955;0
1.42342e+10;-24.9647;0
1.44544e+10;-24.3885;0
1.4678e+10;-23.8087;0
1.4905e+10;-23.2627;0
1.51356e+10;-22.7813;0
1.53697e+10;-22.3886;0
1.56075e+10;-22.1018;0
1.58489e+10;-21.9317;0
1.60941e+10;-21.8829;0
1.63431e+10;-21.953;0
1.65959e+10;-22.1317;0
1.68526e+10;-22.3989;0
1.71133e+10;-22.7227;0
1.7378e+10;-23.0583;0
