"frequency";"r dBS11";"i dBS11"
2.88403e+10;-3.19;0
2.92864e+10;-3.21343;0
2.97395e+10;-3.43703;0
3.01995e+10;-3.85449;0
3.06667e+10;-4.43939;0
3.11411e+10;-5.14924;0
3.16228e+10;-5.94258;0
3.21119e+10;-6.80033;0
3.26087e+10;-7.73537;0
3.31131e+10;-8.78386;0
3.36253e+10;-9.98443;0
3.41455e+10;-11.3564;0
3.46737e+10;-12.8878;0
3.52101e+10;-14.5468;0
3.57547e+10;-16.326;0
3.63078e+10;-18.3159;0
3.68695e+10;-20.7923;0
3.74398e+10;-24.3748;0
3.80189e+10;-30.591;0
3.86071e+10;-34.5461;0
3.92043e+10;-26.6801;0
3.98107e+10;-22.2205;0
4.04265e+10;-19.3;0
4.10519e+10;-17.0319;0
4.16869e+10;-15.0683;0
4.23318e+10;-13.2966;0
4.29866e+10;-11.6966;0
4.36516e+10;-10.2528;0
4.43268e+10;-8.9292;0
4.50125e+10;-7.69859;0
4.57088e+10;-6.58727;0
4.64159e+10;-5.69289;0
4.71339e+10;-5.16137;0
4.7863e+10;-5.13203;0
4.86034e+10;-5.65829;0
4.93552e+10;-6.67755;0
5.01187e+10;-8.09724;0
5.0894e+10;-9.85713;0
5.16813e+10;-11.8682;0
5.24807e+10;-13.9935;0
5.32926e+10;-16.2639;0
5.4117e+10;-19.1721;0
5.49541e+10;-23.8022;0
5.58042e+10;-32.3647;0
5.66674e+10;-33.2119;0
5.7544e+10;-26.4534;0
5.84341e+10;-21.648;0
5.93381e+10;-17.6882;0
6.0256e+10;-14.909;0
6.11881e+10;-13.1175;0
6.21346e+10;-11.4764;0
6.30957e+10;-9.43628;0
6.40718e+10;-7.63613;0
6.50629e+10;-6.92494;0
6.60693e+10;-7.5109;0
6.70914e+10;-8.87366;0
6.81292e+10;-10.9511;0
6.91831e+10;-14.3403;0
7.02533e+10;-17.9978;0
7.134e+10;-19.9161;0
7.24436e+10;-23.4564;0
7.35642e+10;-32.7423;0
7.47022e+10;-28.2156;0
7.58578e+10;-26.4922;0
7.70312e+10;-19.8581;0
7.82228e+10;-15.1635;0
7.94328e+10;-13.6457;0
8.06616e+10;-11.3944;0
8.19093e+10;-8.67639;0
8.31764e+10;-10.1743;0
8.4463e+10;-13.6611;0
8.57696e+10;-16.7302;0
8.70964e+10;-27.4835;0
8.84437e+10;-42.7809;0
8.98118e+10;-35.2731;0
9.12011e+10;-20.5797;0
9.26119e+10;-19.2249;0
9.40445e+10;-20.0705;0
9.54993e+10;-14.1798;0
9.69765e+10;-13.4458;0
9.84767e+10;-12.0573;0
1e+11;-18.0066;0
